title,website_url,source,grades_or_ages,prices_mentioned,description
Crucifixion and Resurrection Flash-a-Card,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=359076,Abeka,K5 &#8211; 8th Grade,$37.55,"Teach your students about our risen Savior with these Bible lessons. These 9 lessons and 37 picture cards journey with Jesus from His Triumphal Entry to the Last Supper to Golgotha to His burial and ultimately to His resurrection and ascension. A detailed lesson guide gives you content to teach, prompts to use the pict"
Crucifixion and Resurrection Flash-a-Card Bible Stories,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=359467,Abeka,K5 &#8211; 8th Grade,$11.80,"Teach your student about our risen Savior with the Crucifixion and Resurrection Flash-a-Cards . Specifically designed for homeschool use, this 8½"" x 11"" book includes 9 lessons and 37 pictures that journey with Jesus from His triumphal entry to the last supper, to Golgotha, to His burial, and ultimately to His resurrec"
Crucifixion and Resurrection Lesson Guide,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=359246,Abeka,K5 &#8211; 8th Grade,$5.30,"Teach your students about our risen Savior with these Bible lessons. These 9 lessons journey with Jesus from His Triumphal Entry to the Last Supper to Golgotha to His burial and ultimately to His resurrection and ascension. A detailed lesson guide gives you content to teach, prompts to use the pictures, and review ques"
Culinary Life Skills,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=415014,Abeka,9th Grade &#8211; 12th Grade,$14.55-$41.55,"Culinary Life Skills is a one-semester course that presents a practical introduction to cooking—including topics such as nutrition, budgeting, entertaining, and etiquette—which culminates with a dinner party that combines everything learned during the course. Some special features in the text offer valuable help: “Some"
Culinary Life Skills Digital Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412996,Abeka,Misc.,$48.45,"Are you looking for a course that teaches practical concepts, such as nutrition and etiquette? Culinary Life Skills offers this and much more in just one semester. The Culinary Life Skills Digital Student Kit provides your students with all the necessary materials to complete a successful semester. This kit includes th"
Culinary Life Skills Digital Teaching Slides,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=402656,Abeka,11th Grade &#8211; 12th Grade,$27.85,"Teach, review, and reinforce concepts learned in math class with the Culinary Life Skills Digital Teaching Slides. Used in conjunction with the Culinary Life Skills Curriculum Lesson Plans, these editable Digital Teaching Slides are used to make teaching easier and learning more interactive. These Digital Teaching Slid"
Culinary Life Skills DVD Monthly Rental,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412945,Abeka,Misc.,$25.00,"Provide effective classroom instruction from master teachers with ProTeach. These engaging videos, built on a solid biblical worldview, will guide your high school class in learning important entertaining and hospitality techniques that they can implement as they establish their own homes and families. Your students wi"
Culinary Life Skills Homeschool Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=442224,Abeka,11th Grade &#8211; 12th Grade,$71.70,"Culinary Life Skills combines practical instruction with hands-on experience creating an engaging introduction to food preparation. The course begins with the basics of food and kitchen safety, covering many basic cooking and baking techniques. It also includes a study of nutrition, meal management, table service, etiq"
Culinary Life Skills Lab Manual,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=379581,Abeka,9th Grade &#8211; 12th Grade,$22.25,"A companion text to the Culinary Life Skills student textbook, the Culinary Life Skills Lab Manual reinforces principles already taught in the student textbook and provides opportunities for students to apply that knowledge in the kitchen. Each of the 13 labs is organized with helpful procedures that will set the stude"
Culinary Life Skills Lab Manual Teacher Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=379603,Abeka,11th Grade &#8211; 12th Grade,$33.70,Accurately evaluate your students’ lab worksheets with this Culinary Life Skills Lab Manual Teacher Key . This teacher’s resource includes the answers to your students' lab worksheets in an easy-to-read colored font.
Culinary Life Skills Parent Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=442232,Abeka,11th Grade &#8211; 12th Grade,$111.55,"Guide you student through the Culinary Life Skills course as practical instruction is combined with hands-on experience creating an engaging introduction to food preparation. With the Culinary Life Skills Parent Kit, you will have everything you need for the course including the Teacher Edition with an inset copy of th"
Culinary Life Skills Quiz and Test Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=379565,Abeka,11th Grade &#8211; 12th Grade,$11.65,"As your students learn about and develop skills in the kitchen, evaluate their progress with Culinary Life Skills Quiz and Test Book . This resource includes quizzes, tests, and an exam that correlate with Culinary Life Skills student textbook. These assessments will reveal the level of your students’ understanding thr"
Culinary Life Skills Quiz and Test Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=379573,Abeka,11th Grade &#8211; 12th Grade,$20.20,Accurately grade your students’ quizzes and tests with this easy-to-use Culinary Life Skills Quiz and Test Key! Answers are clearly marked in blue. You will also find a suggested grading scale for each quiz and each test in this one semester course.
Culinary Life Skills Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412902,Abeka,Misc.,$75.45,"Are you looking for a course that teaches practical concepts, such as nutrition and etiquette? Culinary Life Skills offers this and much more in just one semester. The Culinary Life Skills Student Kit provides your students with all the necessary materials to complete a successful semester. This kit includes the Culina"
Culinary Life Skills Teacher Edition,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=379212,Abeka,11th Grade &#8211; 12th Grade,$63.50,"Develop your students’ confidence and skills in the kitchen with the Culinary Life Skills Teacher Edition . For your convenience, teacher lesson plans are located alongside the student textbook content. This Teacher Edition is also equipped with lesson objectives, teaching tips, teacher checkpoints, and discussion sugg"
Culinary Life Skills Teacher Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412937,Abeka,Misc.,$117.40,"Maximize your students’ learning experience and your teaching productivity with our Culinary Life Skills Teacher Kit , made specifically with you, the culinary life skills teacher, in mind! Included in this kit are Culinary Life Skills Teacher Edition, Culinary Life Skills Quiz and Test Key, and Culinary Life Skills La"
Culinary Life Skills Video,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=428418,Abeka,11th Grade &#8211; 12th Grade,$387.00-$586.00,"What other course requires you to eat your final examination? Only this practical introduction to cooking! In this high school practical/performing arts elective, your teenager will learn about nutrition, meal management, and etiquette. The dinner party final project pulls together everything studied during the semeste"
Culinary Life Skills Video Manual,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=407631,Abeka,Misc.,$31.20,"Explore Culinary Life Skills with confidence using the invaluable resources found in our Culinary Life Skills Video Manual ! Our video manual provides a description of the class’s activities and projects, as well as daily guides that walk you through each lesson’s preparation and expectations. This manual offers everyt"
Culinary Life Skills Video Teacher Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412929,Abeka,Misc.,$53.90,"Grade your students’ tests and quizzes with confidence and ease using our Culinary Life Skills Video Teacher Kit made specifically with you, the classroom supervisor, in mind! We know that with a schedule as busy as yours, you want to save time wherever you can; that’s why our answer keys provide you with both the answ"
Cumulative Folder (K-12),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=200034,Abeka,Misc.,$2.50,"Keep track of your student’s records and personal information for Grades K-12 with the Cumulative Folder . This folder can also leave the testing room to be used for test program summaries, graduation data, extra-curricular activities, evaluation of personal assets, observations, suggestions, and recommendations. Keep "
Cumulative Folders Grades K-12 (Package of 25),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197955,Abeka,K4 &#8211; 12th Grade,$14.30,"Need a simple way to keep your students’ records all in one place? These full-tab, acid-free manila file folders are preprinted with spaces for recording essential school information. The top tab includes spaces for the student’s name, ID number, school name and county, and entry and withdrawal information. The four si"
Cursive Formation Flashcards (Gr. 1-2),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197068,Abeka,1st Grade &#8211; 2nd Grade,$26.40,"Give your child a visual reference for the correct formation of cursive letters with these 9”x12” instructional flashcards. With the type-style letter and picture of the clue word given in the top left corner, your child will link the cursive letter with both its sound and the typed letter as it appears in reading mate"
Cursive Formation Flashcards (K4-K5),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=167193,Abeka,K4 &#8211; K5,$26.40,The Cursive Formation Flashcards are used in K4 and K5 to introduce the formation of lowercase and capital letters of the alphabet. You may even want to post the entire series on the wall so that your child can refer to them later while practicing his writing. Also includes 4 cards showing the formation of numbers 1–10
Cursive Formation Flashcards&#8212;Gr. 3-6,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=323535,Abeka,3rd Grade &#8211; 5th Grade,$26.40,Display this colorful set of cursive alphabet cards around your schoolroom or use them individually as letter and number formations for review. These cards will give your student a visual reference for the correct formation of cursive letters with these 9”x12” instructional flashcards. Now that 3rd graders are writing 
Cursive Writing Wall Cards,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=323543,Abeka,3rd Grade &#8211; 5th Grade,$33.05,"Decorate your homeschool room with these sturdy and colorful cardstock reminders of the formation of the cursive alphabet. This set contains upper and lowercase letters on 9 cards and numbers 1–10 on 2 cards, specifically designed for 3rd graders. Now with an updated “white-board” look, this set of cards is perfect for"
Cursive Writing Wall Cards,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=94889,Abeka,6th Grade,$33.05,Decorate your homeschool room with these sturdy cardstock reminders of the formation of the cursive alphabet. Contains upper- and lowercase letters on 9 cards and numbers 1–10 on 2 cards. Gr. 3–6.
Daniel Flash-a-Card,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271462,Abeka,"3rd Grade, 6th Grade",$34.90,"Journey with Daniel from the fiery furnace to the lion’s den with these full-color Flash-a-Cards. These 6 lessons and 32 picture cards teach your child to have courage that the Lord will provide in every situation. Also included is a detailed teacher guide which gives you content to teach, prompts to use the pictures, "
Daniel Flash-a-Card Bible Stories,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=246727,Abeka,"3rd Grade, 6th Grade",$11.80,"Teach your student to have faith like Daniel with the Daniel Flash-a-Card Bible Stories—New. Your student will see God’s steady hand in Daniel’s life as He delivers him from the fiery furnace and the lions’ den. Serving God, no matter your surroundings or circumstances, is an important lesson for your student to learn,"
Daniel Lesson Guide,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271489,Abeka,"3rd Grade, 6th Grade",$5.30,Already included in Bible Flash-a-Card set; order extra copies as needed.
Dave (Package of 10),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=138509,Abeka,K4,$17.15,Dave is a one- and two-vowel story book.
David in Hiding Flash-a-Card,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271276,Abeka,"3rd Grade, 5th Grade",$32.15,"Teach your child lessons in patience and trusting God with the David in Hiding Flash-a-Card . These 4 lessons and 28 picture cards journey with David hiding from King Saul to King Saul’s defeat. Also included is a detailed lesson guide which gives you content to teach, prompts to use the pictures, and review questions "
David in Hiding Flash-a-Card Bible Stories,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=246611,Abeka,"3rd Grade, 5th Grade",$11.80,"Teach your student to patiently await God’s instructions with the David in Hiding Flash-a-Card Bible Stories—New. God always knows what’s best for His children, and we must trust Him during difficult situations in our lives. Your student will grasp this understanding while learning about David’s life in hiding from Kin"
David in Hiding Lesson Guide,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271284,Abeka,"3rd Grade, 5th Grade",$5.30,Already included in Bible Flash-a-Card set; order extra copies as needed.
David Livingstone (Heroes of the Faith Series),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=71161,Abeka,5th Grade &#8211; 12th Grade,$20.45,"Meet the lionhearted Scottish medical missionary and explorer of Africa who opened up the heart of a dark continent, helped to overthrow the slave trade, and brought the hope of salvation to countless souls. What a story! Once in his early life Livingstone said, ""Anywhere, providing it is forward."" He kept moving forwa"
David the King Flash-a-Card,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271292,Abeka,5th Grade,$34.90,Teach your students the importance of keeping their promises and obeying God with the David the King Flash-a-Card. These 6 lessons and 34 picture cards journey with David from being anointed king to accepting the consequences for disobeying God’s commandments. Also included is a detailed lesson guide with content to te
David the King Flash-a-Card Bible Stories,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=246638,Abeka,5th Grade,$11.80,"David the King Flash-a-Card Bible Stories is the third installment in the Life of David series. This set features vibrant, beautifully illustrated cards designed to bring the history of David to life. It includes 6 captivating lessons accompanied by 34 full-color visuals that make teaching and storytelling both easy an"
David the King Lesson Guide,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=271306,Abeka,5th Grade,$5.30,Guide your students through the story of David with the David the King Lesson Guide . Already included in Bible Flash-a-Card set; order extra copies as needed.
Developing Good Health,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=339563,Abeka,4th Grade,$26.45,"Students will be amazed by God’s ingenious design of the human body as they embark on a head-to-toe journey through five different body systems. Hands-on activities such as exercises, recipes, experiments, and demonstrations solidify practical instruction in fitness, nutrition, and personal safety. Thoughtful guidance "
Developing Good Health Activity Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=411531,Abeka,4th Grade,$10.90,"Engage eager learners with the fun, educational exercises in the Developing Good Health Activity Book . This text includes activity sheets that prompt your child to label and identify body systems, plan for healthy habits, and more."
Developing Good Health Activity Book Teacher Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=411558,Abeka,4th Grade,$15.25,Developing Good Health Activity Key contains the student worksheets with the answers inserted.
Developing Good Health Answer Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=339598,Abeka,4th Grade,$13.85,"Evaluate your child’s comprehension and retention of health concepts with Developing Good Health Answer Key. This easy-to-use resource correlates with the Developing Good Health student text and contains the answers for Comprehension Checks and Chapter Concept Reviews. Where applicable, answers are also provided for Ha"
Developing Good Health Quiz and Test Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=339601,Abeka,4th Grade,$11.65,"Evaluate your students’ progress in health with this resource that combines both tests and quizzes. Included are tests, quizzes, and exams that correlate with the Developing Good Health student textbook. These tests and quizzes will assess your students’ understanding through objective questions over key details and th"
Developing Good Health Quiz and Test Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=339628,Abeka,4th Grade,$20.20,Developing Good Health Quiz and Test Key contains the student assessments with the answers inserted. Point values are given to aid in scoring.
Developing Good Health Teacher Edition,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=339571,Abeka,Misc.,$40.50,"Includes all information needed to equip students to take personal responsibility for their physical and spiritual development. Teaching Notes (beside the shrunken student pages) include detailed information for teaching each concept. Lessons include enrichment ideas, comprehension/discussion questions, additional expl"
Discovering God's World,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197548,Abeka,1st Grade,$25.85,"Once your child has learned to read, he can read to learn exciting facts about the world around him! He will love this fascinating book about the world he lives in. From senses and simple machines to squirrels, sunflowers, and seasons, what interesting facts he will discover about the world God created! By understandin"
Discovering God's World Teacher Edition,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197556,Abeka,1st Grade,$39.55,"This spiral-bound, hardback Teacher Edition includes all information needed to conduct a successful science class. The daily teaching plans for 21 lessons can be found in the back of the book. Also includes needed preparation, materials to be collected, and the outline for each science lesson. The Teaching Notes, in th"
Document Processing DVD Monthly Rental,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=311111,Abeka,Misc.,$25.00,"Give your classroom effective teaching by the master teachers with ProTeach. These engaging videos, built on a solid Christian worldview, will guide your high school class in creating memos, letters, and several kinds of employment documents, including a resume, cover letter, and follow-up letter. Whether for a career,"
Document Processing Quiz and Test Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=170038,Abeka,10th Grade &#8211; 12th Grade,$11.65,"Reassurance. As a homeschooling parent, did you ever wish for someone to come alongside and reassure you that you’re evaluating your homeschooler’s progress accurately? Your homeschooler also needs this reassurance to know he is progressing successfully. These document processing tests and quizzes provide that reassuri"
Document Processing Quiz and Test Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=178985,Abeka,10th Grade &#8211; 12th Grade,$20.20,"Make grading easy with this answer key that indicates the points to deduct for each aspect of the production section of a test: margins, spacing, indentions, missing items, and typographical errors. This parent’s companion to Keyboarding and Document Processing Quizzes/Tests for Document Processing (sold separately) in"
Document Processing Video,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=428442,Abeka,10th Grade &#8211; 12th Grade,$387.00-$586.00,"Whether for a career, a part-time job, or just personal benefit, this high school practical/performing arts elective will teach your teen skills that he can use all his life. Some of the skills—creating reports and tables—are immediately applicable in the academic setting. During the office simulations, he will create "
Document Processing Video Manual,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=177687,Abeka,10th Grade &#8211; 12th Grade,$31.20,"Venture into Document Processing with confidence using the invaluable resources found in our Document Processing Video Manual ! Our video manual provides a description of the class’s activities and projects, as well as daily guides that walk you through each lesson’s preparation and expectations. This manual offers eve"
Down by the Sea,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197084,Abeka,1st Grade,$23.60,"Snorkel through a coral reef and watch dolphins jump as you join Kenny and his friends in their adventures in this 123-page book . While reading animal tales, realistic fiction, Scripture reading, and poetry, your child will also learn biblical values and character traits. This is the eighth book (1h) in the Abeka Read"
Down by the Sea Teacher Edition,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=197203,Abeka,1st Grade,$36.15,"Guide your child along with his reading with this parent’s companion to Down by the Sea, 2nd ed. Includes the student text as well as additional helps for the parent in a sturdy spiral-bound, hardcover text. The notes are designed to help you train your child to read with smoothness, speed, accuracy, expression, and an"
Earth and Space Science 8 Homeschool Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=375853,Abeka,8th Grade,$89.65,"Help your 8th grader develop their love for God’s extraordinary creation with the Earth and Space Science 8 Homeschool Student Kit . Your student will love learning about geology, the atmosphere, pedology, the seas, and much more! This kit includes the textbook, test book, quiz book, and activity book—all the essential"
Earth and Space Science 8 Parent Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=375918,Abeka,8th Grade,$135.65,"Confidently teach science with this convenient Earth and Space Science 8 Parent Kit . Save time by purchasing the kit compared to purchasing each item separately. The 4 items included in this kit will give you 170 days of easy-to-use lesson plans, teaching materials, and answer keys for assessments as well as the activ"
Earth and Space Science DVD Monthly Rental,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=353078,Abeka,Misc.,$35.00,"Give your students the effective instruction of master teachers with ProTeach! These engaging videos, built on a solid Christian worldview, will guide your students through a deeper study of God’s creation. Your students’ excitement for science will grow as they study rocks, soil, and fossils. Their study of God’s univ"
Earth and Space Science Video Instruction,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=428302,Abeka,8th Grade,$387.00-$683.00,"The fascinating study of the features of God’s creation “of all things that are in heaven and that are in the earth” will take your teen from deep within the earth to the reaches of faraway galaxies! His Abeka Academy teacher guides him through a study of geology, oceanography, meteorology, astronomy, and environmental"
Earth and Space Science Video Manual,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=358878,Abeka,Misc.,$41.60,"Begin science class with confidence using the invaluable resources found in our Earth and Space Science Video Manual ! Our video manual provides a detailed description of this subject and its goals, as well as a sample schedule to follow and daily guides that walk you through each lesson’s preparation and expectations."
Earth and Space Science Video Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=361208,Abeka,Misc.,,"Allow your eighth graders to dig deeper into the study of God’s creation with the Earth and Space Science Video Student Kit—Revised . Your students’ excitement for science will grow as they study rocks, soil, and fossils with these engaging lessons. Their study of God’s universe this year—from earthquakes and volcanoes"
Earth and Space Science Video Teacher Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=359661,Abeka,Misc.,$84.55,"Grade your students’ tests and quizzes with confidence and with ease using our Earth and Space Science Video Teacher Kit , made specifically with you, the classroom supervisor, in mind! We know that with a schedule as busy as yours, you want to save time wherever you can; that’s why our answer keys provide you with bot"
Eastern Hemisphere Geography Skills Book&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412228,Abeka,5th Grade,$11.65,"Includes historical and geographical studies to emphasize significant locations, both throughout history and in modern times. Provides reference materials such as maps and fact sheets to guide students in completing the activities and projects."
Eastern Hemisphere Geography Skills Key&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=433977,Abeka,5th Grade,$16.35,Evaluate your child’s understanding of eastern hemisphere geography with this convenient skills key. This key includes a copy of the student workbook with answers inserted. Quickly check your child’s work for accuracy and comprehension with this teacher key.
Eastern Hemisphere History and Geography Answer Key&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=429627,Abeka,5th Grade,$23.15,Evaluate your child’s answers to every question within Eastern Hemisphere History and Geography (sold separately) with this all-in-one answer key. It contains each question and answer from the “Comprehension Checks” and “Chapter Checkups” for easy reference. This teaching resource allows you to quickly check your child
Eastern Hemisphere History and Geography Quiz and Test Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=431028,Abeka,5th Grade,$11.65,Help your students track their progress with the Eastern Hemisphere History and Geography Quiz and Test Book. The book tests important concepts learned in Eastern Hemisphere and Geography class.
Eastern Hemisphere History and Geography Quiz and Test Key&#8212;Revised,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=433292,Abeka,5th Grade,$20.20,"Help your students track their progress with the Eastern Hemisphere History and Geography Quiz and Test Key Volume 2. Filled with the answers to the test and quizzes correlating with Eastern Hemisphere History and Geography Quiz and Test Book Volume 2, follow along for accurate grading"
Eastern Hemisphere History and Geography Teacher Edition Volume 1&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412139,Abeka,Misc.,$31.85,"Includes a copy of the student textbook with answers inserted, plus further comprehension and application questions, critical thinking and biblical worldview discussion prompts, homework assignment reminders, and other helpful tips for engaging students in history."
Eastern Hemisphere History and Geography Teacher Edition Volume 2&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=428825,Abeka,Misc.,$31.85,"Includes a copy of the student textbook with answers inserted, plus further comprehension and application questions, critical thinking and biblical worldview discussion prompts, homework assignment reminders, and other helpful tips for engaging students in history."
Eastern Hemisphere History and Geography&#8212;New,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=433195,Abeka,5th Grade,$44.30,"This fascinating study of Eastern Hemisphere History and Geography begins in the Middle East, where history began, and continues with the history, geography, and cultures of Asia, Africa, Europe, Australia, Oceania, and Antarctica. Worldwide missions and missionary heroes are highlighted. Frequent comprehension questio"
Eastern Hemisphere Map Skill Cards (History 7),https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=183334,Abeka,7th Grade,$44.00,"How fun and easy to learn and review the names, capital cities, and a few geographical features of nations in the Eastern Hemisphere using these 59 colorful visuals! Includes countries of Africa, Asia, Europe, and Australia and Oceania. On the front of each of the 9"" x 12"" cards is the continent, country name, and capi"
Eastern Hemisphere Map Skills Cards&#8212;Revised,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=412244,Abeka,5th Grade,$44.00,"Seventy-five maps show countries and capitals, boundaries, major cities, mountains, rivers, etc. Labeled on one side, unlabeled on the other."
Economics Answer Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=187631,Abeka,12th Grade,$20.80,"Evaluate your child’s answers to each Consider Section within Economics: Work and Prosperity. Also including answers to each “Chapter Review,” this Answer Key gives detailed definitions to Chapter Concepts and terms. Quickly check your child’s work for accuracy and understanding with this teaching resource."
Economics DVD Monthly Rental,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=324175,Abeka,Misc.,$25.00,"Give your students the effective instruction of master teachers with ProTeach! These engaging videos, built on a solid Christian worldview, will guide your class through a very practical study of economics that explains the laws and principles of economics—and the consequences of disregarding them! This course demonstr"
Economics Homeschool Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=376299,Abeka,12th Grade,$57.20,Teach your students to be good stewards of their finances with the Economics Homeschool Student Kit . Your student will enjoy learning the importance of a biblical work ethic and dependence on God rather than government. All the tools necessary to complete this course and to practically advise your student on responsib
Economics Parent Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=376353,Abeka,12th Grade,$89.80,Confidently teach your student Economics with this convenient Economics Parent Kit . Save time by purchasing the kit compared to purchasing each item separately. The items included in this kit will give you 85 days of easy-to-use lesson plans and the assessment key—everything you’ll need! Combine with the Economics Hom
Economics Quiz and Test Book,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=325562,Abeka,12th Grade,$11.65,"God wants us to know principles of stewardship! The Bible contains hundreds of verses dealing with financial principles under topics such as contentment, work, government, giving, debt, prosperity, and wisdom. This quiz and test book will help you know that your teen is gaining understanding of economic principles from"
Economics Quiz and Test Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=325589,Abeka,12th Grade,$20.20,Make the process of evaluating your teen’s progress easier with this Economics test and quiz key. This parent’s companion to Economics: Work and Prosperity Quizzes/Tests (sold separately) provides answers to the 17 quizzes and 8 tests along with suggested point values to help you grade the assessments. A bonus chart fo
Economics Student Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=303992,Abeka,Misc.,,"Teach your students to be good stewards of their finances with the Economics Video Student Kit . Whether using a digital or print version of the textbook, your students will enjoy learning the importance of a biblical work ethic and dependence on God rather than government. All the tools necessary to complete this cour"
Economics Supplement with Personal Financial Literacy,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=321419,Abeka,12th Grade,$12.45,"Enrich your teen with practical financial lessons from this book that is designed to supplement Economics: Work and Prosperity (sold separately). Based on data taken from natural microeconomics applications and macroeconomics principles, this book covers many personal financial topics to better prepare students for the"
Economics Supplement with Personal Financial Literacy Teacher Key,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=321427,Abeka,12th Grade,$17.65,"Help your teenager make sound financial decisions throughout his life. This key to the Economics Supplement with Personal Financial Literacy (sold separately) is designed to help you better present practical financial topics to your teenager. With a suggested pacing, answers to the questions in student text, additional"
Economics Teacher Edition,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=174661,Abeka,12th Grade,$74.30,"Guide your child to a firm understanding of Economics with this Teacher Edition. Complete with a copy of the student textbook, this teaching resource includes a scope and sequence; answers to Chapter Reviews and Consider questions; 85 daily lesson plans; teaching tips; guides for grading; and instructions for the Resea"
Economics Video,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=428272,Abeka,12th Grade,$387.00-$586.00,Why are some people and nations more prosperous than others? This very practical study of economics explains the laws or principles of economics—and the consequences of disregarding them! What is the proper role of government in economics? This course demonstrates the link between economic freedom and political and ind
Economics Video Manual,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=321389,Abeka,Misc.,$31.20,"Soar into Economics with confidence using the invaluable resources found in our Economics Video Manual ! Our video manual provides a description of the class’s activities and projects, as well as daily guides that walk you through each lesson’s preparation and expectations. This manual offers everything you need for a "
Economics Video Teacher Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=350028,Abeka,Misc.,$41.00,"Grade your students’ tests and quizzes with confidence and with ease using our Economics Video Teacher Kit, made specifically with you, the classroom supervisor, in mind! We know that with a schedule as busy as yours, you want to save time wherever you can; that’s why our answer keys provide you with both the answers a"
Economics: Work and Prosperity,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=303178,Abeka,12th Grade,$19.75-$48.55,"Study the choices that societies make regarding the production, distribution, and consumption of goods with Economics: Work and Prosperity . This one-semester course explains the economic principles of production, supply and demand, competition, inflation, and saving. Show the link between economic freedom and politica"
Economics: Work and Prosperity Teacher Kit,https://www.abeka.com/abekaonline/bookdescription.aspx?sbn=435015,Abeka,Misc.,$112.15,"Maximize your students’ learning experience and your teaching productivity with our Economics Work and Prosperity Teacher Kit, made specifically with you, the economics teacher, in mind! Included in this kit are the Economics: Work and Prosperity Teacher Edition (which includes Curriculum Lesson Plans), the Supplement "
