title,website_url,source,grades_or_ages,prices_mentioned,description
Primary Arts of Language: Writing Teacher’s Manual [CLEARANCE],https://iew.com/primary-arts-of-language-writing-teachers-manual-clearance,IEW,K-2,$20.00,"If you already own All About Spelling, you can purchase just this Teacher's Manual and the PAL: Writing DVD-ROM to complete your set."
Primary Posters Grade 1,https://iew.com/primary-posters-grade-1,IEW,K-2,$229.00,"This product is intended for use by five-day-a-week schools. These 24"" x 35"" visually appealing posters provide illustrated poetry, structural models, and source texts and are an essential companion to the Grade 1 Classroom Supplement and Lesson Plans."
Primary Posters Grade 2,https://iew.com/primary-posters-grade-2,IEW,K-2,$229.00,"This product is intended for use by five-day-a-week schools. These 24"" x 35"" visually appealing posters provide illustrated poetry, structural models, and source texts and are an essential companion to the Grade 2 Classroom Supplement and Lesson Plans."
Primary Posters Kindergarten,https://iew.com/primary-posters-kindergarten,IEW,K-2,$229.00,"These 24"" x 35"" visually appealing posters provide illustrated poetry, structural models, and source texts and are an essential companion to the Kindergarten Classroom Supplement and Lesson Plans."
Primary Reading and Spelling [Jill Pike],https://iew.com/primary-reading-and-spelling-jill-pike,IEW,K-2,$3.00,Recorded at the 2010 Writing Educator's Symposium
Primary Story Reading and Writing [Jill Pike],https://iew.com/primary-story-reading-and-writing-jill-pike,IEW,K-2,$3.00,Recorded at the 2010 Writing Educator's Symposium
Primary Writing Lesson Plans Grade 1,https://iew.com/primary-writing-lesson-plans-grade-1,IEW,K-2,$299.00,This product is intended for use by five-day-a-week schools. This teacher package contains our top recommendations to ensure the primary grade teacher has a successful year. Includes one set of student materials.
Primary Writing Lesson Plans Grade 2,https://iew.com/primary-writing-lesson-plans-grade-2,IEW,K-2,$299.00,This product is intended for use by five-day-a-week schools. This teacher package contains our top recommendations to ensure the primary grade teacher has a successful year. Includes one set of student materials.
Primary Writing Lesson Plans Kindergarten,https://iew.com/primary-writing-lesson-plans-kindergarten,IEW,K-2,$299.00,This product is intended for use by five-day-a-week schools. This teacher package contains our top recommendations to ensure the primary grade teacher has a successful first year. Includes one set of student materials.
Primary Writing: from Printing to Composition [Jill Pike],https://iew.com/primary-writing-from-printing-to-composition-jill-pike,IEW,K-2,$3.00,Recorded at the 2010 Writing Educator's Symposium
Principles of Motivation [Andrew Pudewa],https://iew.com/principles-of-motivation-andrew-pudewa,IEW,Grades K-12,,"A life-long student of motivation, Andrew Pudewa has organized fundamental ideas of motivation into categories: four forms of relevancy, three laws of motivation, and two secret weapons. This expansion of Andrew’s previous talk Teaching Boys & Other Children Who Would Rather Be Making Forts All Day includes new and updated stories, tips, and information."
Printing with Letter Stories [Blackline Masters],https://iew.com/printing-with-letter-stories-blackline-masters,IEW,K-2,$19.00,Students learn each letter with a story—how it sounds and how to form. Includes practice pages and illustrated letter story cards.
Printing with Letter Stories Card Game,https://iew.com/printing-with-letter-stories-card-game,IEW,K-2,$10.00,Printing with Letter Stories Card Game
Printing with Letter Stories Classroom Cards,https://iew.com/printing-with-letter-stories-classroom-cards,IEW,K-2,$49.00,These adorable letter story cards for the classroom help students review letter formation and some phonetics.
Reaching the Reluctant Writer [Andrew Pudewa],https://iew.com/reaching-the-reluctant-writer-andrew-pudewa,IEW,K-2; 3-5,,"Many children do not like to write. Why? This workshop will answer that basic question and teach a specific and successful method of separating the complex process of writing into the smallest possible steps, making it possible for even the most reluctant writer to produce short but complete compositions. He will be proud and motivated to write again. If you remove the problem of what to write, you will be free to help your child learn how to write, using source texts, key word outlines and “dress-up” checklists. Results guaranteed!"
Reading Comprehension from Seuss to Socrates [Adam Andrews],https://iew.com/reading-comprehension-from-seuss-to-socrates-adam-andrews,IEW,K-2; 3-5; 6-8; 9-12,$3.00,Discover five ways to lead students naturally and effortlessly into quality discussions of any book.Recorded at the 2010 Writing Educator's Symposium
Reading Strategies for the Struggling Reader or Nonreader [Andrew Pudewa],https://iew.com/reading-strategies-for-the-struggling-reader-or-nonreader-andrew-pudewa,IEW,Grades K-12,,"As schools have made reading their new god, they believe that producing good readers will solve all their academic problems. As a result, many children—the dyslexic, the easily distracted, the auditorily challenged—are left behind in the rush to improve test scores. What schools do not know (but what many parents and teachers discover) is that reading is not simply being able to rapidly decode symbols with the eyes. With humor and insight, Andrew Pudewa shares stories and strategies for helping students who need to engage the cognitive processes of reading but who are more likely to excel through a wider variety of practical, creative, and imaginative approaches."
Response to Literature [Andrew Pudewa],https://iew.com/response-to-literature-andrew-pudewa,IEW,3-5; 6-8; 9-12,$3.00,Recorded at the 2010 Writing Educator's Symposium
Schools Examination Packet,https://iew.com/schools-examination-packet,IEW,Grades K-12,,Schoolteachers and Administrators: Receive your FREE Examination Packet!
Seven Keys of Great Teaching [Andrew Pudewa],https://iew.com/seven-keys-of-great-teaching-andrew-pudewa,IEW,Grades K-12,$3.00,"Exploring the practical elements of the Thomas Jefferson education model, Andrew will explain the seven keys as well as the five learning environments as developed by DeMille and his colleagues. (There’s even an unofficial “eighth key.”) With humorous stories from his own family’s experience, Andrew will delight homeschooling moms looking for tips on how to escape the “conveyor belt” approach to doing “school” at home."
Socratic Questions & Story Discussion [Adam Andrews],https://iew.com/socratic-questions-story-discussion-adam-andrews,IEW,K-2; 3-5; 6-8; 9-12,$3.00,Recorded at the 2004 Tacoma Teacher's Conference
Sound City [Shirley George],https://iew.com/sound-city-shirley-george,IEW,K-2; 3-5,$3.00,Recorded at the 2008 Writing Educator's Symposium
Speaker Potpourri - 2010 Writing Educator's Symposium,https://iew.com/speaker-potpourri-2010-writing-educators-symposium,IEW,Grades K-12,$3.00,Recorded at the 2010 Writing Educator's Symposium
Speaking Basic Plus Package,https://iew.com/speaking-basic-plus-package,IEW,6-8; 9-12,$129.00,"Armed with a method and a plan, parents and teachers using the Linguistic Development through Poetry Memorization course will provide students with a way to memorize poetry that will help them become excellent writers and speakers."
Spelling and the Brain [Audio Download],https://iew.com/spelling-and-the-brain-audio-download,IEW,K-2; 3-5; 6-8; 9-12,,"Many children (and some adults) have difficulty learning to spell, but the difficulty may not be with the student so much as with the method of presentation. In this workshop, find out how spelling information is most efficiently stored in the brain, and why. With the greater insight into the nature of spelling and neurological function presented in this workshop, the parent/teacher will be well-equipped to meet the needs of all their children, not just the “naturally” good spellers."
SSS-1A Forever Streaming Activation,https://iew.com/sss-1a-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 1 Level A Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-1A Writing Companion,https://iew.com/sss-1a-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 1 Level A.
SSS-1B Forever Streaming Activation,https://iew.com/sss-1b-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 1 Level B Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-1B Writing Companion,https://iew.com/sss-1b-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 1 Level B.
SSS-1C Forever Streaming Activation,https://iew.com/sss-1c-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 1 Level C Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-1C Writing Companion,https://iew.com/sss-1c-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 1 Level C.
SSS-2A Forever Streaming Activation,https://iew.com/sss-2a-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 2 Level A Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-2A Writing Companion,https://iew.com/sss-2a-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 2 Level A.
SSS-2B Forever Streaming Activation,https://iew.com/sss-2b-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 2 Level B Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-2B Writing Companion,https://iew.com/sss-2b-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 2 Level B.
SSS-2C Forever Streaming Activation,https://iew.com/sss-2c-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 2 Level C Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-2C Writing Companion,https://iew.com/sss-2c-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 2 Level C.
SSS-3B Forever Streaming Activation,https://iew.com/sss-3b-forever-streaming-activation,IEW,Grades K-12,$120.00,"If you purchased one of the Structure and Style for Students: Year 3 Level B Forever Streaming packages, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
SSS-3B Writing Companion,https://iew.com/sss-3b-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Structure and Style for Students: Year 3 Level B.
Strengthening Structure,https://iew.com/strengthening-structure,IEW,Grades K-12,$19.00,"This resource provides clear descriptions, model charts, and exemplars for IEW's nine structural units and is designed to support effective instruction of each unit."
Structure and Style for Students: Year 3 Level B [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-3-level-b-binder-student-packet,IEW,6-8,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 3 Level B video course.
Structure and Style® for Students: Year 1 Level A [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-1-level-a-binder-student-packet,IEW,3-5,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level A video course.
Structure and Style® for Students: Year 1 Level A [Binder & Student Packet] [CLEARANCE],https://iew.com/structure-and-styler-for-students-year-1-level-a-binder-student-packet-clearance,IEW,3-5,$25.00,"EXTRA STUDENT MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this binder and student packet if you already own the necessary Teacher’s Manual and have access to the accompanying SSS-1A video course. This product contains a complete set of student materials for extra students who are watching Structure and Style® for Students video course in a group or classroom. The binder and student packet includes a 3-ring student binder with eight tabs for organizing student work and a packet of handouts with source texts, checklists, and more!"
"Structure and Style® for Students: Year 1 Level A [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-1-level-a-binder-student-packet-teachers-manual,IEW,3-5,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 1 Level A videos.
Structure and Style® for Students: Year 1 Level A [Binder],https://iew.com/structure-and-style-for-students-year-1-level-a-binder,IEW,3-5,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level A [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-1-level-a-binder-clearance,IEW,3-5,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level A [Student Packet only],https://iew.com/structure-and-style-for-students-year-1-level-a-student-packet-only,IEW,3-5,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level A video course. Binder and tabs are not included.
Structure and Style® for Students: Year 1 Level A [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-1-level-a-teachers-manual-only,IEW,3-5,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 1 Level A videos or are leading a Structure and Style for Students: Year 1 Level A class using the videos.
Structure and Style® for Students: Year 1 Level A Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-a-basic-forever-streaming-or-dvd,IEW,3-5,$169.00,"This course offers elementary students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level A Basic Plus [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-a-basic-plus-forever-streaming-or-dvd,IEW,3-5,$189.00,"This course offers elementary students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It!® Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level A Premier [Forever Streaming],https://iew.com/structure-and-style-for-students-year-1-level-a-premier-forever-streaming,IEW,3-5,$289.00,"This is our best recommendation of where to start for teachers and parents who are new to IEW. This course offers elementary students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It! Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level B [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-1-level-b-binder-student-packet,IEW,6-8,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level B video course.
Structure and Style® for Students: Year 1 Level B [Binder & Student Packet] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-1-level-b-binder-student-packet-clearance,IEW,6-8,$25.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level B video course.
"Structure and Style® for Students: Year 1 Level B [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-1-level-b-binder-student-packet-teachers-manual,IEW,6-8,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 1 Level B videos.
Structure and Style® for Students: Year 1 Level B [Binder],https://iew.com/structure-and-style-for-students-year-1-level-b-binder,IEW,6-8,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level B [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-1-level-b-binder-clearance,IEW,6-8,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level B [Student Packet only],https://iew.com/structure-and-style-for-students-year-1-level-b-student-packet-only,IEW,6-8,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level B video course. Binder and tabs are not included.
Structure and Style® for Students: Year 1 Level B [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-1-level-b-teachers-manual-only,IEW,6-8,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 1 Level B videos or are leading a Structure and Style for Students: Year 1 Level B class using the videos.
Structure and Style® for Students: Year 1 Level B Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-b-basic-forever-streaming-or-dvd,IEW,6-8,$169.00,"This course offers middle school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level B Basic Plus [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-b-basic-plus-forever-streaming-or-dvd,IEW,6-8,$189.00,"This course offers middle school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It!® Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level B Premier [Forever Streaming],https://iew.com/structure-and-style-for-students-year-1-level-b-premier-forever-streaming,IEW,6-8,$289.00,"This is our best recommendation of where to start for teachers and parents who are new to IEW. This course offers middle school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It! Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level C [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-1-level-c-binder-student-packet,IEW,9-12,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level C video course.
"Structure and Style® for Students: Year 1 Level C [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-1-level-c-binder-student-packet-teachers-manual,IEW,9-12,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 1 Level C videos.
Structure and Style® for Students: Year 1 Level C [Binder],https://iew.com/structure-and-style-for-students-year-1-level-c-binder,IEW,9-12,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level C [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-1-level-c-binder-clearance,IEW,9-12,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 1 Level C [Student Packet only],https://iew.com/structure-and-style-for-students-year-1-level-c-student-packet-only,IEW,9-12,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 1 Level C video course. Binder and tabs are not included.
Structure and Style® for Students: Year 1 Level C [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-1-level-c-teachers-manual-only,IEW,9-12,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 1 Level C videos or are leading a Structure and Style for Students: Year 1 Level C class using the videos.
Structure and Style® for Students: Year 1 Level C Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-c-basic-forever-streaming-or-dvd,IEW,9-12; Col,$169.00,"This course offers high school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level C Basic Plus [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-1-level-c-basic-plus-forever-streaming-or-dvd,IEW,9-12; Col,$189.00,"This course offers high school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It!® Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 1 Level C Premier [Forever Streaming],https://iew.com/structure-and-style-for-students-year-1-level-c-premier-forever-streaming,IEW,9-12; Col,$289.00,"This is our best recommendation of where to start for teachers and parents who are new to IEW. This course offers high school students 24 video lessons with master teacher Andrew Pudewa. Filmed with a live class, these lessons provide humorous, engaging, and incremental instruction in the highly effective Structure and Style writing method. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans. Easy to use and affordable, Structure and Style for Students plus Fix It! Grammar bring a successful solution to your writing and grammar lessons—guaranteed!"
Structure and Style® for Students: Year 2 Level A [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-2-level-a-binder-student-packet,IEW,3-5,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level A video course.
"Structure and Style® for Students: Year 2 Level A [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-2-level-a-binder-student-packet-teachers-manual,IEW,3-5,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 2 Level A videos.
Structure and Style® for Students: Year 2 Level A [Binder],https://iew.com/structure-and-style-for-students-year-2-level-a-binder,IEW,3-5,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 2 Level A [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-2-level-a-binder-clearance,IEW,3-5,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 2 Level A [Student Packet only],https://iew.com/structure-and-style-for-students-year-2-level-a-student-packet-only,IEW,3-5,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level A video course. Binder and tabs not included.
Structure and Style® for Students: Year 2 Level A [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-2-level-a-teachers-manual-only,IEW,3-5,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 2 Level A videos or are leading a Structure and Style for Students: Year 2 Level A class using the videos.
Structure and Style® for Students: Year 2 Level A Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-2-level-a-basic-forever-streaming-or-dvd,IEW,3-5,$169.00,"Take your students to the next level in their Structure and Style writing journey! Students who have completed Year 1 Level A and are ready for their second year of the Structure and Style for Students video course will enjoy twenty-four more lessons with the humorous and engaging Andrew Pudewa. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans for teachers. Easy to use and affordable, the second year of Structure and Style for Students Level A builds on the skills learned in the previous video course and brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 2 Level B [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-2-level-b-binder-student-packet,IEW,6-8,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level B video course.
Structure and Style® for Students: Year 2 Level B [Binder & Student Packet] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-2-level-b-binder-student-packet-clearance,IEW,6-8,$25.00,"EXTRA STUDENT MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this binder and student packet if you already own the necessary Teacher’s Manual and have access to the accompanying SSS-2B video course. This product contains a complete set of student materials for extra students who are watching Structure and Style® for Students video course in a group or classroom. The binder and student packet includes a 3-ring student binder with eight tabs for organizing student work and a packet of handouts with source texts, checklists, and more!"
"Structure and Style® for Students: Year 2 Level B [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-2-level-b-binder-student-packet-teachers-manual,IEW,6-8,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 2 Level B videos.
Structure and Style® for Students: Year 2 Level B [Binder],https://iew.com/structure-and-style-for-students-year-2-level-b-binder,IEW,6-8,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 2 Level B [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-2-level-b-binder-clearance,IEW,6-8,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 2 Level B [Student Packet only],https://iew.com/structure-and-style-for-students-year-2-level-b-student-packet-only,IEW,6-8,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level B video course. Binder and tabs not included.
Structure and Style® for Students: Year 2 Level B [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-2-level-b-teachers-manual-only,IEW,6-8,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 2 Level B videos or are leading a Structure and Style for Students: Year 2 Level B class using the videos.
Structure and Style® for Students: Year 2 Level B Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-2-level-b-basic-forever-streaming-or-dvd,IEW,6-8,$169.00,"Take your students to the next level in their Structure and Style writing journey! Students who have completed Year 1 Level B and are ready for their second year of the Structure and Style for Students video course will enjoy twenty-four more lessons with the humorous and engaging Andrew Pudewa. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans for teachers. Easy to use and affordable, the second year of Structure and Style for Students Level B builds on the skills learned in the previous video course and brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 2 Level C [Binder & Student Packet],https://iew.com/structure-and-style-for-students-year-2-level-c-binder-student-packet,IEW,9-12,$35.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level C video course.
Structure and Style® for Students: Year 2 Level C [Binder & Student Packet] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-2-level-c-binder-student-packet-clearance,IEW,9-12,$25.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level C video course.
"Structure and Style® for Students: Year 2 Level C [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-2-level-c-binder-student-packet-teachers-manual,IEW,9-12,$69.00,TEACHER AND STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this product if you already own the Structure and Style for Students: Year 2 Level C videos.
Structure and Style® for Students: Year 2 Level C [Binder],https://iew.com/structure-and-style-for-students-year-2-level-c-binder,IEW,9-12,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
